name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Boston,2017-05-14,50,46.1,48.1,44.9,38.4,41.6,45.9,92.1,0.962,100,75,rain,0,0,33.7,22.7,356.5,1002.3,78.3,4.9,70.3,6.1,2,,2017-05-14T05:23:34,2017-05-14T19:58:11,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-05-15,61,47,52.7,61,40.6,49.8,44.1,74.3,0.1,100,33.33,rain,0,0,34.4,20.6,312.5,1000.5,53.8,9.6,186.2,15.8,6,,2017-05-15T05:22:33,2017-05-15T19:59:13,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-05-16,80.9,54.9,67.7,79.4,54.9,67.6,44.7,47,0,0,0,,0,0,26.4,17,293.4,1010.9,30.2,9.9,330.5,28.5,9,,2017-05-16T05:21:34,2017-05-16T20:00:14,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-05-17,92,60.9,76.4,89.8,60.9,76,52.3,44.5,0,0,0,,0,0,26.6,20.6,229,1012,43.2,9.9,331.6,28.6,9,,2017-05-17T05:20:37,2017-05-17T20:01:15,0.73,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-05-18,94.9,73.9,84.2,92,73.9,83.2,57.7,43.9,0,0,0,,0,0,30.9,20.5,246.8,1009.6,39.9,9.9,282.7,24.5,7,,2017-05-18T05:19:41,2017-05-18T20:02:15,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-05-19,89.1,62.1,77.6,87.5,62.1,77.3,58.7,54.7,0.064,100,8.33,rain,0,0,41.4,21.7,277.5,1010,36.3,9.9,286.5,24.8,9,,2017-05-19T05:18:47,2017-05-19T20:03:14,0.79,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-05-20,60.1,53,57.1,60.1,53,57.1,40.1,53.5,0,0,0,,0,0,20.8,18,69.2,1024.1,38.5,9.9,350.5,30.3,10,,2017-05-20T05:17:54,2017-05-20T20:04:13,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-05-21,60.4,49.7,56.3,60.4,48.1,56.2,40.7,57.4,0,0,0,,0,0,,14.8,108.1,1027.4,44.5,9.9,342.1,29.5,10,,2017-05-21T05:17:04,2017-05-21T20:05:10,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-05-22,56.8,50,53.2,56.8,50,53.2,44.7,74.8,0.108,100,33.33,rain,0,0,18.3,12.6,176,1021,82.9,8.4,149.2,12.9,6,,2017-05-22T05:16:15,2017-05-22T20:06:07,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-05-23,66.9,53.1,58.3,66.9,53.1,58.3,51.7,80.2,0.024,100,8.33,rain,0,0,17.2,10.1,15.5,1012.2,65.9,9.2,245.6,21.4,7,,2017-05-23T05:15:29,2017-05-23T20:07:03,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-05-24,63.1,54,58.1,63.1,54,58.1,52.8,83.1,0,0,0,,0,0,,10.3,101.8,1009.4,65.9,9.9,216,18.7,6,,2017-05-24T05:14:44,2017-05-24T20:07:58,0.96,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-05-25,55.1,51.2,53,55.1,51.2,53,51.4,94.5,0.437,100,54.17,rain,0,0,28.7,21.7,53.5,1009,76,5.5,85.2,7.3,2,,2017-05-25T05:14:01,2017-05-25T20:08:53,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-05-26,59,48.8,53.1,59,42.2,51.5,50.7,91.9,0.76,100,50,rain,0,0,26.4,19.4,345.1,1001.1,84.6,7.3,160.9,14,6,,2017-05-26T05:13:20,2017-05-26T20:09:46,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-05-27,60.5,53.1,56.6,60.5,53.1,56.6,50.3,79.8,0,0,0,,0,0,,14.8,90.8,1010.8,69.3,9.9,286.9,24.9,8,,2017-05-27T05:12:41,2017-05-27T20:10:38,0.06,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-05-28,64.3,54,59.1,64.3,54,59.1,53,80.7,0,0,0,,0,0,,14.8,144.9,1014.5,65.2,9.9,209.9,18,8,,2017-05-28T05:12:04,2017-05-28T20:11:29,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-05-29,56,48.8,50.9,56,43.3,49,48.6,91.8,0.051,100,12.5,rain,0,0,,14.9,80,1017.5,87.6,7.4,188.7,16.4,6,,2017-05-29T05:11:29,2017-05-29T20:12:19,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-05-30,58.9,48.8,52.7,58.9,45.8,52.2,50.2,91.3,0,0,0,,0,0,17.2,12.6,91,1021.7,68.9,9.8,232,19.9,8,,2017-05-30T05:10:56,2017-05-30T20:13:08,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-05-31,67.3,54,60.5,67.3,54,60.5,57,88.4,0.054,100,12.5,rain,0,0,21.9,12.7,158,1016.8,80.9,9.6,152.2,13.1,5,,2017-05-31T05:10:25,2017-05-31T20:13:55,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-01,78.1,55.9,67,78.1,55.9,67,52.7,64.1,0.169,100,12.5,rain,0,0,45.9,17,245.4,1011.4,36,9.9,304.6,26.2,9,,2017-06-01T05:09:56,2017-06-01T20:14:41,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-02,70.1,56.5,64.3,70.1,56.5,64.3,41.4,44.2,0.011,100,4.17,rain,0,0,29.8,20.6,276.4,1012.4,42.7,9.9,294.7,25.6,10,,2017-06-02T05:09:29,2017-06-02T20:15:26,0.27,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-03,67.9,51.8,60.9,67.9,51.8,60.9,45,56.8,0,0,0,,0,0,20.8,15.8,300.7,1012.2,54.1,9.9,247,21.4,7,,2017-06-03T05:09:05,2017-06-03T20:16:10,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-04,69.1,54.8,61.5,69.1,54.8,61.5,50.5,67.9,0.151,100,16.67,rain,0,0,,13.6,238.1,1013.9,51,9.6,244.2,21.1,8,,2017-06-04T05:08:42,2017-06-04T20:16:52,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-05,56.9,52.1,54.5,56.9,52.1,54.5,53.9,97.8,0.306,100,37.5,rain,0,0,29.8,22.6,78,1011.1,93.2,3.9,116.2,9.8,4,,2017-06-05T05:08:21,2017-06-05T20:17:33,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-06,52.1,47.1,49.4,52.1,39.5,44.6,48.5,96.8,1.079,100,95.83,rain,0,0,37.9,25.9,38.7,1010.5,81.4,3.3,74,6.3,2,,2017-06-06T05:08:03,2017-06-06T20:18:12,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-07,62.3,50,56,62.3,46.8,55.4,49,78.8,0.076,100,25,rain,0,0,19.7,13.7,46.7,1014.5,34.8,8.9,342.4,29.8,10,,2017-06-07T05:07:47,2017-06-07T20:18:50,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-08,70.3,51.8,60.7,70.3,51.8,60.7,50.5,70.3,0,0,0,,0,0,18.3,15.8,131.7,1015.3,41.3,9.8,294.6,25.6,9,,2017-06-08T05:07:32,2017-06-08T20:19:26,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-09,77,55.1,65.6,77,55.1,65.6,52.1,64.8,0.001,100,4.17,rain,0,0,28.8,20.6,290.2,1005.5,53,9.9,304.4,26.4,10,,2017-06-09T05:07:20,2017-06-09T20:20:00,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-10,83.9,61.8,73.9,82.8,61.8,73.8,53.1,48.8,0,0,0,,0,0,25.3,18.2,217.1,1012.9,36.3,9.9,299.4,26,9,,2017-06-10T05:07:10,2017-06-10T20:20:33,0.54,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-11,91.1,66.7,79.6,89.8,66.7,79.7,60.2,53.7,0,0,0,,0,0,32.4,22.7,235.4,1013.9,40.3,9.9,342.7,29.7,10,,2017-06-11T05:07:02,2017-06-11T20:21:05,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-12,94.9,71.9,84.6,94.7,71.9,84.8,61.8,48.7,0,0,0,,0,0,23,18.1,245.4,1012.5,25.6,9.9,353,30.5,10,,2017-06-12T05:06:56,2017-06-12T20:21:34,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-13,93.8,76.7,84.2,97.5,76.7,85.6,64.8,53.1,0.498,100,8.33,rain,0,0,30.3,20.3,263.3,1009.8,33.8,9.8,288.8,25.1,9,,2017-06-13T05:06:52,2017-06-13T20:22:02,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-14,74.9,61,68,74.9,61,68,53.1,59.7,0.019,100,4.17,rain,0,0,19.7,15.8,73.9,1015,61.6,9.9,350.5,30.3,10,,2017-06-14T05:06:51,2017-06-14T20:22:27,0.68,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-15,75,56.7,64.5,75,56.7,64.5,48.2,57,0,0,0,,0,0,23,19.4,171.8,1018.4,27.7,9.9,357.6,30.9,10,,2017-06-15T05:06:51,2017-06-15T20:22:51,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-16,70.1,57,62.5,70.1,57,62.5,55.2,78.4,2.041,100,29.17,rain,0,0,23,14.8,140.7,1017.9,73.4,7.6,240,21,8,,2017-06-16T05:06:53,2017-06-16T20:23:14,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-17,66.1,59,62.5,66.1,59,62.5,60.8,94.6,0.07,100,16.67,rain,0,0,,7.9,69.7,1014.5,86.9,5.9,157.9,13.7,5,,2017-06-17T05:06:58,2017-06-17T20:23:34,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-18,83,68,74.1,88.3,68,75.1,69.3,85.7,0,0,0,,0,0,30.2,21.6,195.4,1011.6,77.6,9.8,322,27.8,9,,2017-06-18T05:07:04,2017-06-18T20:23:52,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-19,84,70.1,75.5,89.6,70.1,76.5,70.3,84.7,0.035,100,8.33,rain,0,0,31,22.9,193.4,1010,77.2,9.5,326.8,28.3,9,,2017-06-19T05:07:13,2017-06-19T20:24:09,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-20,84.8,69.2,76.4,84.3,69.2,76.2,63.1,68.1,0.129,100,12.5,rain,0,0,35.6,21.8,226.7,1010.1,57.8,9.5,313.1,26.9,10,,2017-06-20T05:07:23,2017-06-20T20:24:23,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-21,83,66.6,75.8,82,66.6,75.4,54.4,49.6,0,0,0,,0,0,28.3,18.3,256.8,1010.9,31,9.9,295.7,25.7,10,,2017-06-21T05:07:36,2017-06-21T20:24:35,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-22,83.9,64.1,74.3,82.3,64.1,74,53.1,48.8,0,0,0,,0,0,,12.7,270.3,1013.1,30.6,9.9,360.2,31.1,10,,2017-06-22T05:07:50,2017-06-22T20:24:46,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-23,88.1,66,76.1,94.1,66,77.3,65.8,71.5,0,0,0,,0,0,30.1,20.6,194.3,1006.7,46.5,9.9,220.9,19,7,,2017-06-23T05:08:07,2017-06-23T20:24:54,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-24,87.2,71.2,77.1,87.2,71.2,77.3,66.1,72.9,0.078,100,8.33,rain,0,0,30.6,20.5,238.2,1002.6,38.9,9.5,298,25.5,9,,2017-06-24T05:08:25,2017-06-24T20:25:00,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-25,84.8,65.8,75.3,82.8,65.8,75.1,53.3,47.6,0.002,100,4.17,rain,0,0,35.6,18,262.7,1012.3,39.6,9.9,356.2,31,10,,2017-06-25T05:08:45,2017-06-25T20:25:04,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-26,78.2,62.7,70.9,78.2,62.7,70.9,52.1,53.3,0,0,0,,0,0,21.9,15.9,264.7,1014.2,38.3,9.9,351.1,30.4,10,,2017-06-26T05:09:07,2017-06-26T20:25:06,0.09,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-27,75.7,58.9,66.2,75.7,58.9,66.2,55.2,68.6,0.102,100,33.33,rain,0,0,39,27.2,214.7,1014.8,41.9,9.7,293.8,25.4,8,,2017-06-27T05:09:30,2017-06-27T20:25:06,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-28,78.1,57.6,67.9,78.1,57.6,67.9,50.3,56.2,0,0,0,,0,0,21.9,14.9,276,1016.3,30.5,9.9,356.2,30.9,10,,2017-06-28T05:09:56,2017-06-28T20:25:04,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-29,78.2,62.9,70.6,78.2,62.9,70.6,55.9,60.4,0,0,0,,0,0,24.2,17,216.9,1018.5,49.4,9.9,203.6,17.7,8,,2017-06-29T05:10:23,2017-06-29T20:25:00,0.18,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-06-30,83.1,68,74.3,87.1,68,75.1,65.1,73.5,0.074,100,16.67,rain,0,0,25.3,18.1,210.8,1014.1,52.5,9.6,147.7,12.7,6,,2017-06-30T05:10:52,2017-06-30T20:24:53,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-01,86,69.2,76.5,91.5,69.2,77.9,69.7,80.4,0.001,100,4.17,rain,0,0,33.6,21.7,200,1013.3,53.5,9.8,311,26.9,9,,2017-07-01T05:11:22,2017-07-01T20:24:45,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-02,88.1,71.1,80.2,87.8,71.1,80,63.7,61.8,0.107,100,12.5,rain,0,0,29.9,20.6,254.5,1011.9,40.4,9.8,347.6,30.2,10,,2017-07-02T05:11:55,2017-07-02T20:24:34,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-03,87.1,70.7,79.4,85,70.7,78.9,58.3,51.5,0.001,100,4.17,rain,0,0,25,19.5,266.8,1012.8,42.5,9.9,332.4,28.7,9,,2017-07-03T05:12:28,2017-07-03T20:24:21,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-04,82.1,67.6,74.5,81.5,67.6,74.5,55.3,51.8,0,0,0,,0,0,,11,335.3,1017,31.8,9.9,317.3,27.4,10,,2017-07-04T05:13:04,2017-07-04T20:24:06,0.35,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-05,78.3,63.8,71.1,78.3,63.8,71.1,55.3,58,0,0,0,,0,0,,15.7,114.4,1022.3,18.6,9.9,356.5,30.8,10,,2017-07-05T05:13:40,2017-07-05T20:23:49,0.38,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-06,81,61.9,71,80.1,61.9,71,56.8,62.9,0,0,0,,0,0,18.3,13.8,178.5,1019.7,34.6,9.9,312.5,26.9,9,,2017-07-06T05:14:19,2017-07-06T20:23:29,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-07,69.3,62.2,65.8,69.3,62.2,65.8,61.3,85.9,0.308,100,29.17,rain,0,0,,16.9,51,1010.5,61.4,8.2,100.5,8.7,3,,2017-07-07T05:14:58,2017-07-07T20:23:08,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-08,87,63,72.9,89.8,63,73.5,65.3,79,0.392,100,20.83,rain,0,0,26,17.1,231.6,1006.1,57.9,9.5,314,27.2,9,,2017-07-08T05:15:39,2017-07-08T20:22:44,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-09,82.1,65.7,74.6,80.9,65.7,74.4,55.7,55.4,0,0,0,,0,0,23.4,16,272.3,1012.4,22.2,9.9,357.4,31,10,,2017-07-09T05:16:22,2017-07-09T20:22:19,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-10,86.1,64.8,76.8,84.3,64.8,76.3,56,50.5,0,0,0,,0,0,29.8,20.4,228.8,1016,32.6,9.9,345.3,30,10,,2017-07-10T05:17:05,2017-07-10T20:21:51,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-11,82,66.9,73.3,84.5,66.9,73.5,67,81.6,0.174,100,25,rain,0,0,,19.2,189.6,1013.7,54.9,8.6,210.5,18.2,8,,2017-07-11T05:17:50,2017-07-11T20:21:21,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-12,80.2,70.9,74.7,83.5,70.9,75.3,69.2,83.3,1.326,100,25,rain,0,0,43.7,15.9,134.9,1014.2,41.7,9.1,176.4,15.3,7,,2017-07-12T05:18:36,2017-07-12T20:20:49,0.62,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-13,71,58.9,63.4,71,58.9,63.4,61.1,92,0.14,100,12.5,rain,0,0,20.8,15.9,29.8,1017.1,95.7,6.8,162.8,14.3,7,,2017-07-13T05:19:23,2017-07-13T20:20:15,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-14,65.9,60.1,62.2,65.9,60.1,62.2,57.3,84.2,0.001,100,4.17,rain,0,0,,10.2,53.9,1019.1,64.6,9.9,124.8,10.9,4,,2017-07-14T05:20:11,2017-07-14T20:19:39,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-15,73.4,62.1,66.8,73.4,62.1,66.8,62.4,86.1,0,0,0,,0,0,,11.1,114.8,1012.9,62.2,9.9,275.4,23.6,9,,2017-07-15T05:21:01,2017-07-15T20:19:01,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-16,81.1,68.8,74.7,82.4,68.8,74.8,64.2,71.1,0,0,0,,0,0,,15.6,148,1013,24.7,9.9,333.8,28.8,9,,2017-07-16T05:21:51,2017-07-16T20:18:21,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-17,82.2,69,75.8,84.7,69,76.5,66.1,72.9,0,0,0,,0,0,19.7,12.7,168,1017.4,31.9,9.9,262.8,22.6,8,,2017-07-17T05:22:42,2017-07-17T20:17:38,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-18,80.1,69.1,73.9,83.3,69.1,74.2,69.6,86.9,0.128,100,16.67,rain,0,0,23,13.6,156.8,1018.5,48.9,9.6,305.2,26.4,9,,2017-07-18T05:23:35,2017-07-18T20:16:54,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-19,90,71.9,81.2,93.9,71.9,82.6,68.3,68.3,0,0,0,,0,0,26.5,15.9,237.2,1015.1,43.3,9.9,296.5,25.7,8,,2017-07-19T05:24:28,2017-07-19T20:16:08,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-20,91.1,72.1,82.5,94.4,72.1,83.8,65,56.7,0,0,0,,0,0,21.9,13.7,274.3,1012.2,39.1,9.9,258.4,22.3,8,,2017-07-20T05:25:22,2017-07-20T20:15:20,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-21,89.9,72.8,81.9,90,72.8,81.6,60.8,50.8,0,0,0,,0,0,25.3,13.7,277.8,1009.6,22.7,9.9,338,29.1,10,,2017-07-21T05:26:16,2017-07-21T20:14:31,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-22,82.2,74,77,83.3,74,77.1,61.3,58.9,0,0,0,,0,0,21.9,13.6,277.1,1009.8,55,9.9,269.2,23.3,9,,2017-07-22T05:27:12,2017-07-22T20:13:39,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-23,76.8,64.1,69.2,76.8,64.1,69.2,57.2,65.8,0,0,0,,0,0,32.1,22.7,61.9,1011,63.4,9.9,260.7,22.7,8,,2017-07-23T05:28:08,2017-07-23T20:12:45,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-24,65,57.8,61,65,57.8,61,57.4,88.4,1.389,100,62.5,rain,0,0,26.6,21.5,53.1,1013.3,70.1,6.1,105.2,9,4,,2017-07-24T05:29:05,2017-07-24T20:11:50,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-25,65,56,60.2,65,56,60.2,55.6,85.2,0.011,100,4.17,rain,0,0,18.3,12.6,26.8,1019.2,68.2,9.2,233.1,20.1,7,,2017-07-25T05:30:02,2017-07-25T20:10:53,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-26,75.9,59.8,67.6,75.9,59.8,67.6,57.3,70.4,0,0,0,,0,0,34.4,14.6,133.3,1022,20.1,9.9,337.8,29.2,9,,2017-07-26T05:31:00,2017-07-26T20:09:54,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-07-27,74.8,62.9,67.4,74.8,62.9,67.4,61.3,81.2,0.047,100,16.67,rain,0,0,25.3,18.1,218.4,1014.8,51.2,9.7,174.5,15,6,,2017-07-27T05:31:59,2017-07-27T20:08:53,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
